,Confidence,Domain,Phylum,Class,Order,Family,Genus,Species,Abun,frequency
Otu37,0.753763499,Bacteria,Chloroflexi,KD4-96,Ambiguous_taxa,,,,0.00331316136448156,1
Otu38,0.999979049,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Nocardioides,,0.00107508705500524,1
Otu39,0.843180507,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,0.00200141992629906,1
Otu40,0.999598932,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,mle1-7,,0.00132526454579262,1
Otu41,0.999805121,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,,,0.00109537171642044,1
Otu42,0.999995975,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,,0.00333006524899422,1
Otu43,0.997826396,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.000743770918557085,1
Otu44,1,Bacteria,Acidobacteria,Subgroup 6,,,,,0.0118496230433754,1
Otu45,0.999999996,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,,0.00180871564285473,1
Otu46,0.997999899,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.00270124074512323,1
Otu47,0.992201947,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,,,0.00217722032523074,1
Otu48,0.997206843,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,,0.00175124243551168,1
Otu49,0.940696052,Bacteria,Chloroflexi,AD3,uncultured bacterium,,,,0.00140978396835593,1
Otu51,1,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,,0.000287366036715237,1
Otu52,0.998399306,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,,0.00397241286047534,1
Otu53,0.999992798,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),11-24,,,,0.0001994658372494,1
Otu54,0.99849216,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,,0.00110551404712803,1
Otu55,0.990808332,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,,0.000125088745393692,0.727272727272727
Otu56,0.982044386,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.00233273606274722,1
Otu57,0.966678037,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,uncultured alpha proteobacterium,,0.000595016734845667,1
Otu60,0.740106904,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.00145373406808885,1
Otu62,0.999999991,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.000439500997329186,0.636363636363636
Otu63,0.859127625,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,0.00118327191588627,1
Otu64,0.999999863,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,,,0.00385746644578924,1
Otu65,0.867219794,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter,uncultured soil bacterium,0.00279928327529666,1
Otu66,0.972575978,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,,0.00173771932790155,1
Otu67,0.9719028,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,,,0.0016058690287028,1
Otu68,0.999988305,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,,,0.000747151695459617,1
Otu69,0.900440962,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,uncultured Conexibacter sp.,,0.00203184691842185,1
Otu70,0.875998986,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Pseudoduganella,uncultured bacterium,0.0029818452280334,1
Otu71,0.884271045,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,bacterium Ellin6517,,0.000554447412015281,1
Otu72,0.98136634,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,uncultured,uncultured Hyphomicrobiaceae bacterium,0.000655870719091247,1
Otu73,0.849202055,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured Gemmatimonadales bacterium,0.000841813448730518,1
Otu74,0.998359312,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.00170729233577876,1
Otu75,0.999951004,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.00181209641975726,1
Otu76,0.999977455,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,uncultured,,0.000943236755806483,1
Otu77,0.800663648,Bacteria,Acidobacteria,Subgroup 6,uncultured Holophagae bacterium,,,,0.00332330369518915,1
Otu78,0.785885702,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Ellin6055,,0.00227188207850164,1
Otu79,0.999981798,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Rickettsiella,,0.000578112850333006,0.545454545454545
Otu80,0.998624236,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,,0.00072010548023936,1
Otu81,0.725042494,Bacteria,Firmicutes,Bacilli,Bacillales,Alicyclobacillaceae,Tumebacillus,uncultured bacterium,0.000469927989451976,1
Otu82,0.845655054,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,uncultured proteobacterium,0.00150782649852936,1
Otu83,0.855907833,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,uncultured bacterium,,0.00177152709692687,1
Otu84,0.776969322,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,A21b,uncultured Rhodocyclaceae bacterium,,0.000713343926434295,1
Otu85,0.999999903,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Blattabacteriaceae,Candidatus Uzinura,uncultured Bacteroidetes bacterium,3.3807769025322e-06,0.0909090909090909
Otu86,0.78841789,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Nordella,Ambiguous_taxa,0.00163967679772812,1
Otu87,0.999999905,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,,0.00391493965313229,1
Otu88,0.999723194,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,,0.000402312451401332,1
Otu90,0.910400487,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,actinobacterium WWH12,0.000791101795192536,1
Otu91,0.994988901,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.00110889482403056,1
Otu92,0.999325302,Bacteria,Actinobacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,,0.00131174143818249,1
Otu93,0.865393692,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,uncultured Rhodospirillaceae bacterium,0.000862098110145711,1
Otu94,0.96790926,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.00280942560600426,1
Otu95,0.987830393,Bacteria,Acidobacteria,Subgroup 25,uncultured bacterium,,,,0.000524020419892491,1
Otu96,0.99553856,Bacteria,Chloroflexi,Gitt-GS-136,uncultured bacterium,,,,0.000358362351668413,1
Otu97,0.999994378,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,,0.00150782649852936,1
Otu98,0.901566202,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,,0.00249163257716623,1
Otu99,0.992139002,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,uncultured proteobacterium,0.000838432671827986,1
Otu100,0.903803252,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,,0.00146049562189391,1
Otu101,0.845682703,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured alpha proteobacterium,,0.00386760877649684,1
Otu102,1,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,,0.000713343926434295,1
Otu103,0.99980688,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,,0.00266067142229284,1
Otu104,0.9999991,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,,,0.000527401196795024,0.909090909090909
Otu105,0.809876329,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,uncultured bacterium,0.00227526285540417,1
Otu106,0.992684356,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,,0.00121707968491159,1
Otu107,0.999874664,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,,0.000638966834578586,1
Otu108,0.982650221,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,,,0.00131174143818249,1
Otu109,0.998237245,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,,0.000608539842455797,1
Otu110,0.899360859,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.000365123905473478,1
Otu111,0.999982483,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.000777578687582407,1
Otu112,0.999999998,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,,0.00105142161668751,1
Otu113,0.999174274,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,,0.00180871564285473,1
Otu114,0.99993225,Bacteria,Acidobacteria,Acidobacteriia,Subgroup 13,uncultured bacterium,,,0.000716724703336826,1
Otu115,0.991689529,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniphilus,,0.000246796713884851,1
Otu116,0.974720523,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,,0.00085871733324318,1
Otu117,0.999999998,Bacteria,Acidobacteria,Holophagae,Subgroup 7,,,,0.000672774603603908,0.909090909090909
Otu118,0.923054996,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,uncultured Burkholderiaceae bacterium,0.00112917948544576,1
Otu119,0.998583653,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,,0.00296156056661821,1
Otu120,0.999986668,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium,,0.000378647013083607,1
Otu121,0.999999975,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,0.00371547381588288,1
Otu122,0.816766499,Bacteria,Actinobacteria,Actinobacteria,Frankiales,,,,0.000686297711214037,1
Otu123,0.869178582,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured alpha proteobacterium,,0.00050711653537983,1
Otu124,0.999426046,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,,,,0.00144359173738125,1
Otu125,0.999919666,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,,0.000419216335913993,1
Otu126,0.982423441,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium,,0.000709963149531762,1
Otu127,0.999999469,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,0.00250177490787383,1
Otu128,0.999999942,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,,0.000527401196795024,0.909090909090909
Otu130,0.744763091,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured bacterium,0.00129483755366983,1
Otu131,0.997216446,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,,,0.000442881774231718,1
Otu132,0.999989978,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,1.35231076101288e-05,0.181818181818182
Otu133,0.721487802,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,Ambiguous_taxa,0.000615301396260861,1
Otu134,0.976363669,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,,1.35231076101288e-05,0.272727272727273
Otu135,0.768076528,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,uncultured prokaryote,0.00108184860881031,1
Otu136,0.812076261,Bacteria,Actinobacteria,,,,,,0.000838432671827987,1
Otu137,0.996372823,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,,,0.00022989282937219,0.909090909090909
Otu138,0.889412288,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,metagenome,,3.3807769025322e-06,0.0909090909090909
Otu139,0.7211822,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,,0.0007978633489976,1
Otu140,0.884958294,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,bacteriap25,uncultured bacterium,,0.000780959464484939,1
Otu141,0.797925467,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,uncultured Solirubrobacter sp.,0.00182900030426992,1
Otu142,0.854128004,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured bacterium,0.00112917948544576,1
Otu143,1,Bacteria,Acidobacteria,Subgroup 6,,,,,0.00226173974779404,1
Otu144,0.999809105,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,,0.00110551404712803,1
Otu145,0.999984506,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,,0.0011021332702255,1
Otu146,0.999953472,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,,5.74732073430475e-05,0.636363636363636
Otu147,0.999997871,Bacteria,Acidobacteria,Subgroup 25,uncultured bacterium,,,,0.000422597112816525,1
Otu148,0.999979568,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,0.00247472869265357,1
Otu149,0.798989492,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,,,0.000933094425098887,1
Otu150,1,Bacteria,Acidobacteria,Acidobacteriia,Subgroup 2,,,,0.000429358666621589,1
Otu151,0.732795647,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,uncultured Burkholderiales bacterium,0.00194056594205348,1
Otu152,0.908254,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,,0.000520639642989959,1
Otu153,1,Bacteria,,,,,,,3.3807769025322e-06,0.0909090909090909
Otu154,0.960280459,Bacteria,Rokubacteria,NC10,Rokubacteriales,Ambiguous_taxa,,,0.00141316474525846,1
Otu155,0.849939036,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,,0.000605159065553265,1
Otu156,0.999952585,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,,0.00092295209439129,1
Otu157,0.999031973,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,0.000753913249264681,0.909090909090909
Otu158,0.904516498,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,metagenome,,0.000794482572095068,1
Otu159,0.904889309,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,uncultured Polyangiaceae bacterium,0.000811386456607728,1
Otu160,0.999999984,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,,,,0.000983806078636871,1
Otu161,0.999961124,Bacteria,Acidobacteria,Holophagae,Subgroup 7,,,,0.00129821833057237,1
Otu162,0.996815614,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,2.70462152202576e-05,0.181818181818182
Otu163,1,Bacteria,Acidobacteria,Subgroup 17,,,,,0.00082829034112039,1
Otu164,0.931275602,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,uncultured soil bacterium,0.00102099462456472,1
Otu165,0.999998309,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,,,0.000895905879171033,0.909090909090909
Otu166,0.999994006,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,D05-2,,,0.000118327191588627,0.636363636363636
Otu167,0.79992355,Bacteria,Chloroflexi,Gitt-GS-136,Ambiguous_taxa,,,,0.000283985259812705,1
Otu168,0.998486959,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,,0.00068967848811657,1
Otu169,0.936513787,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Pullulanibacillus,,0.000240035160079787,0.909090909090909
Otu170,0.999971043,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,,,0.00067615538050644,1
Otu171,0.999999998,Bacteria,Acidobacteria,Subgroup 25,,,,,0.000510497312282363,1
Otu172,0.999990026,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,,,,0.000571351296527942,1
Otu173,0.999490449,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,,0.000960140640319145,1
Otu174,0.998999377,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,,0.000294127590520301,1
Otu175,0.819106297,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,uncultured Acidobacteria bacterium,,0.000206227391054465,1
Otu176,0.894838388,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,uncultured Dongia sp.,0.00101423307075966,1
Otu177,0.99962023,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,,0.000419216335913993,0.818181818181818
Otu178,0.999533584,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,uncultured bacterium,0.000321173805740559,1
Otu179,1,Bacteria,Acidobacteria,Subgroup 6,,,,,0.000642347611481118,1
Otu180,0.736848443,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,Aridibacter,Ambiguous_taxa,2.36654383177254e-05,0.272727272727273
Otu181,0.99970338,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,,0.000662632272896311,1
Otu182,0.987790866,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,,0.000723486257141892,1
Otu183,0.999999988,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,0.00288042192095744,1
Otu184,0.987165365,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chromobacteriaceae,Crenobacter,Ambiguous_taxa,0.00156191892896988,1
Otu185,0.959734448,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.00203522769532439,1
Otu186,0.982316128,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,Acidobacterium sp. Ac_12_G8,0.000402312451401332,1
Otu187,0.863246494,Bacteria,Actinobacteria,MB-A2-108,uncultured Catenuloplanes sp.,,,,0.000246796713884851,0.909090909090909
Otu188,1,Bacteria,Acidobacteria,Acidobacteriia,Subgroup 2,,,,0.000571351296527942,1
Otu189,0.943945457,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,uncultured bacterium,0.000253558267689915,0.909090909090909
Otu190,0.99999999,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,,,,0.0001994658372494,0.909090909090909
Otu191,0.978668655,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,,0.000960140640319145,1
Otu192,0.822265572,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.000753913249264681,1
Otu193,0.999987748,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),11-24,,,,0.000277223706007641,0.909090909090909
Otu195,0.704229741,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,uncultured bacterium,0.000297508367422834,0.909090909090909
Otu196,0.999997203,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,,,0.000446262551134251,1
Otu198,1,Bacteria,Acidobacteria,Subgroup 5,,,,,0.00106156394739511,1
Otu199,0.899941651,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,bacterium enrichment culture clone Anammox_49,,,0.000344839244058285,1
Otu201,0.933461629,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,,0.00254572500760675,1
Otu202,0.759597222,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,uncultured bacterium,0.000290746813617769,1
Otu203,0.95938324,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,uncultured bacterium,0.000283985259812705,0.909090909090909
Otu204,0.991356802,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,,0.00137935697623314,1
Otu205,0.999999976,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,Acidobacteriaceae (Subgroup 1),,,0.000158896514419014,0.818181818181818
