,Confidence,Domain,Phylum,Class,Order,Family,Genus,Species,Abun,frequency
Otu94,0.96790926,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.00396227052976774,1
Otu95,0.987830393,Bacteria,Acidobacteria,Subgroup 25,uncultured bacterium,,,,0.00138273775313567,1
Otu96,0.99553856,Bacteria,Chloroflexi,Gitt-GS-136,uncultured bacterium,,,,0.000324554582643091,0.909090909090909
Otu97,0.999994378,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,,0.00147739950640657,1
Otu98,0.901566202,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,,0.00425639812028804,1
Otu99,0.992139002,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,uncultured proteobacterium,0.000919571317488759,1
Otu100,0.903803252,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes,,0.00101761384766219,1
Otu101,0.845682703,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,uncultured alpha proteobacterium,,0.00411778626728422,1
Otu102,1,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,,0.000446262551134251,1
Otu103,0.99980688,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,,0.00282294871361439,1
Otu104,0.9999991,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,,,,0.000530781973697555,1
Otu105,0.809876329,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Conexibacter,uncultured bacterium,0.00270462152202576,1
Otu106,0.992684356,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter,,0.00145711484499138,1
Otu107,0.999874664,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Pseudonocardia,,0.00096690219412421,1
Otu108,0.982650221,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,,,0.0010919909395179,1
Otu109,0.998237245,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea,,0.000432739443524121,1
Otu110,0.899360859,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,,0.000456404881841848,1
Otu111,0.999982483,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.000862098110145711,1
Otu112,0.999999998,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,Reyranella,,0.00147401872950404,1
Otu113,0.999174274,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,,0.00154163426755468,1
Otu114,0.99993225,Bacteria,Acidobacteria,Acidobacteriia,Subgroup 13,uncultured bacterium,,,0.000456404881841847,1
Otu115,0.991689529,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Ammoniphilus,,0.000216369721762061,1
Otu116,0.974720523,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Paenarthrobacter,,0.000527401196795023,1
Otu117,0.999999998,Bacteria,Acidobacteria,Holophagae,Subgroup 7,,,,0.000740390141654553,0.909090909090909
Otu118,0.923054996,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,uncultured Burkholderiaceae bacterium,0.00144021096047872,1
Otu119,0.998583653,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodoplanes,,0.00416173636701714,1
Otu120,0.999986668,Bacteria,Actinobacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Streptosporangium,,0.000578112850333007,1
Otu121,0.999999975,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,0.00255248656141181,1
Otu122,0.816766499,Bacteria,Actinobacteria,Actinobacteria,Frankiales,,,,0.0007978633489976,1
Otu123,0.869178582,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,uncultured alpha proteobacterium,,0.000845194225633051,1
Otu124,0.999426046,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,,,,0.00121369890800906,1
Otu125,0.999919666,Bacteria,Actinobacteria,Actinobacteria,Frankiales,Acidothermaceae,Acidothermus,,0.000554447412015281,1
Otu126,0.982423441,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Phyllobacterium,,0.000794482572095066,1
Otu127,0.999999469,Bacteria,Actinobacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,,0.00252544034619156,1
Otu128,0.999999942,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,,0.000510497312282363,0.909090909090909
Otu130,0.744763091,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured bacterium,0.000595016734845668,0.909090909090909
Otu131,0.997216446,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,,,0.000290746813617769,1
Otu132,0.999989978,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,,0.000131850299198755,0.0909090909090909
Otu133,0.721487802,Bacteria,Actinobacteria,Actinobacteria,Propionibacteriales,Nocardioidaceae,Kribbella,Ambiguous_taxa,0.000699820818824166,1
Otu134,0.976363669,Bacteria,Gemmatimonadetes,Longimicrobia,Longimicrobiales,Longimicrobiaceae,uncultured bacterium,,1.6903884512661e-05,0.0909090909090909
Otu135,0.768076528,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Lysinibacillus,uncultured prokaryote,0.000540924304405152,0.818181818181818
Otu136,0.812076261,Bacteria,Actinobacteria,,,,,,0.000503735758477298,1
Otu137,0.996372823,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,,,0.000574732073430475,1
Otu139,0.7211822,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,,0.000953379086514081,1
Otu140,0.884958294,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,bacteriap25,uncultured bacterium,,0.000804624902802664,1
Otu141,0.797925467,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,uncultured Solirubrobacter sp.,0.00224145508637885,1
Otu142,0.854128004,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,uncultured bacterium,0.000564589742722878,1
Otu143,1,Bacteria,Acidobacteria,Subgroup 6,,,,,0.00191351972683323,1
Otu144,0.999809105,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,,0.000442881774231718,0.909090909090909
Otu145,0.999984506,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,,0.000943236755806484,1
Otu146,0.999953472,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Brevundimonas,,9.8042530173434e-05,0.545454545454545
Otu147,0.999997871,Bacteria,Acidobacteria,Subgroup 25,uncultured bacterium,,,,0.000162277291321546,0.818181818181818
Otu148,0.999979568,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,0.00159910747489773,1
Otu149,0.798989492,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,,,0.000919571317488758,1
Otu150,1,Bacteria,Acidobacteria,Acidobacteriia,Subgroup 2,,,,0.000496974204672234,1
Otu151,0.732795647,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,uncultured Burkholderiales bacterium,0.00184590418878258,1
Otu152,0.908254,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,uncultured,,0.000666013049798844,1
Otu153,1,Bacteria,,,,,,,2.70462152202576e-05,0.0909090909090909
Otu154,0.960280459,Bacteria,Rokubacteria,NC10,Rokubacteriales,Ambiguous_taxa,,,0.00093647520200142,1
Otu155,0.849939036,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Steroidobacteraceae,Steroidobacter,,0.000422597112816525,1
Otu156,0.999952585,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium,,0.00153825349065215,1
Otu157,0.999031973,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosia,,0.000520639642989959,1
Otu158,0.904516498,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,67-14,metagenome,,0.00154839582135975,1
Otu159,0.904889309,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,uncultured Polyangiaceae bacterium,0.000578112850333006,1
Otu160,0.999999984,Bacteria,Proteobacteria,Gammaproteobacteria,CCD24,,,,0.00100409074005206,1
Otu161,0.999961124,Bacteria,Acidobacteria,Holophagae,Subgroup 7,,,,0.00139964163764833,1
Otu162,0.996815614,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,,1.35231076101288e-05,0.272727272727273
Otu163,1,Bacteria,Acidobacteria,Subgroup 17,,,,,0.000709963149531762,1
Otu164,0.931275602,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup 10,uncultured soil bacterium,0.00147739950640657,1
Otu165,0.999998309,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,,,0.000943236755806485,1
Otu166,0.999994006,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,D05-2,,,0.000223131275567125,0.727272727272727
Otu167,0.79992355,Bacteria,Chloroflexi,Gitt-GS-136,Ambiguous_taxa,,,,0.000405693228303864,1
Otu168,0.998486959,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,,0.000868859663950775,1
Otu169,0.936513787,Bacteria,Firmicutes,Bacilli,Bacillales,Sporolactobacillaceae,Pullulanibacillus,,3.04269921227899e-05,0.454545454545455
Otu170,0.999971043,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,,,0.000645728388383651,1
Otu171,0.999999998,Bacteria,Acidobacteria,Subgroup 25,,,,,0.000611920619358329,1
Otu172,0.999990026,Bacteria,Actinobacteria,Acidimicrobiia,IMCC26256,,,,0.000848575002535582,1
Otu173,0.999490449,Bacteria,Actinobacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinomycetospora,,0.000889144325365969,1
Otu174,0.998999377,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,,0.000240035160079786,0.909090909090909
Otu175,0.819106297,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,uncultured,uncultured Acidobacteria bacterium,,0.000317793028838027,1
Otu176,0.894838388,Bacteria,Proteobacteria,Alphaproteobacteria,Dongiales,Dongiaceae,Dongia,uncultured Dongia sp.,0.00181885797356232,1
Otu177,0.99962023,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,,0.0001994658372494,0.818181818181818
Otu178,0.999533584,Bacteria,Actinobacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Dactylosporangium,uncultured bacterium,0.000307650698130431,1
Otu179,1,Bacteria,Acidobacteria,Subgroup 6,,,,,0.000906048209878631,1
Otu180,0.736848443,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Blastocatellales,Blastocatellaceae,Aridibacter,Ambiguous_taxa,3.04269921227898e-05,0.181818181818182
Otu181,0.99970338,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavitalea,,0.000554447412015282,1
Otu182,0.987790866,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,,0.000916190540586227,1
Otu183,0.999999988,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,,,0.00216707799452314,1
Otu184,0.987165365,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chromobacteriaceae,Crenobacter,Ambiguous_taxa,0.000672774603603908,0.909090909090909
Otu185,0.959734448,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.00166334223604585,1
Otu186,0.982316128,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),Pyrinomonadales,Pyrinomonadaceae,RB41,Acidobacterium sp. Ac_12_G8,0.00085871733324318,1
Otu187,0.863246494,Bacteria,Actinobacteria,MB-A2-108,uncultured Catenuloplanes sp.,,,,0.000287366036715237,1
Otu188,1,Bacteria,Acidobacteria,Acidobacteriia,Subgroup 2,,,,0.000966902194124209,1
Otu189,0.943945457,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Psychroglaciecola,uncultured bacterium,0.000158896514419014,0.909090909090909
Otu190,0.99999999,Bacteria,Acidobacteria,Acidobacteriia,Acidobacteriales,,,,0.000290746813617769,1
Otu191,0.978668655,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Luteibacter,,0.000432739443524122,1
Otu192,0.822265572,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,uncultured,,,0.000933094425098887,1
Otu193,0.999987748,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),11-24,,,,0.000371885459278542,0.909090909090909
Otu194,0.999999747,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Buchnera,,1.35231076101288e-05,0.0909090909090909
Otu195,0.704229741,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Oceanobacillus,uncultured bacterium,0.00016903884512661,0.818181818181818
Otu196,0.999997203,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,uncultured,,,0.000496974204672234,1
Otu198,1,Bacteria,Acidobacteria,Subgroup 5,,,,,0.000774197910679875,1
Otu199,0.899941651,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,bacterium enrichment culture clone Anammox_49,,,0.000327935359545624,1
Otu201,0.933461629,Bacteria,Actinobacteria,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella,,0.00155515737516481,1
Otu202,0.759597222,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Microvirga,uncultured bacterium,0.000280604482910173,0.818181818181818
Otu203,0.95938324,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Chitinophaga,uncultured bacterium,8.11386456607729e-05,0.454545454545455
Otu204,0.991356802,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,,0.00126102978464451,1
