,Confidence,Group,Group1,Domain,Phylum,Class,Order,Genus,Species,Abun,frequency
Otu129,0.999999797,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00873802722231558,0.363636363636364
Otu2612,0.877708124,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Spizellomyces,,0.000336077970089061,0.0909090909090909
Otu159,0.997880001,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00840194925222652,0.363636363636364
Otu191,0.999989138,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Acremonium,Acremonium_curvulum,0.00016803898504453,0.0909090909090909
Otu407,0.879139932,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,,0.000336077970089061,0.0909090909090909
Otu192,1,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Ustilaginomycotina,Ustilaginomycetes,,,0.000840194925222651,0.272727272727273
Otu157,0.999999994,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.000504116955133591,0.181818181818182
Otu17,0.76965875,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Phallus,Phallus_hadriani,0.000504116955133591,0.181818181818182
Otu791,0.85750848,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00016803898504453,0.0909090909090909
Otu763,0.999971584,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,,,,0.00033607797008906,0.181818181818182
Otu359,0.946769241,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.000504116955133591,0.0909090909090909
Otu730,0.805646777,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,Selenaspora,Selenaspora_guernisacii,0.000672155940178121,0.272727272727273
Otu401,0.999905643,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycotina_X,Olpidium,Olpidium_brassicae,0.00016803898504453,0.0909090909090909
Otu12284,0.999535674,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00016803898504453,0.0909090909090909
Otu794,0.99701175,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.00218450680557889,0.0909090909090909
Otu89,0.999999999,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Kionochaeta,Kionochaeta_sp.,0.00151235086540077,0.454545454545455
Otu1464,0.986158758,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.000504116955133591,0.0909090909090909
Otu181,0.789261498,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00369685767097966,0.636363636363636
Otu197,0.785675459,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Chaetosphaeria,Chaetosphaeria_ciliata,0.000504116955133591,0.181818181818182
Otu817,0.998641349,Eukaryota,Opisthokonta,Fungi,Entomophthoromycota,Entomophthoromycotina,Entomophthorales,Conidiobolus,Conidiobolus_coronatus,0.00235254579062342,0.363636363636364
Otu9952,0.999997953,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,,,,0.00016803898504453,0.0909090909090909
Otu813,0.741966271,Eukaryota,Opisthokonta,Fungi,,,,,,0.00201646782053436,0.636363636363636
Otu3110,0.985296422,Eukaryota,Opisthokonta,Fungi,,,,,,0.00016803898504453,0.0909090909090909
Otu1312,0.999643727,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00117627289531171,0.454545454545455
Otu267,0.999978014,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,,,0.0050411695513359,0.454545454545455
Otu404,0.974191071,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Conlarium,Conlarium_duplumascospora,0.000672155940178121,0.272727272727273
Otu236,0.983883033,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.00016803898504453,0.0909090909090909
Otu361,0.999144219,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Modicella,Modicella_reniformis,0.00453705259620232,0.272727272727273
Otu1589,0.73208092,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,Cladosporium,,0.00033607797008906,0.181818181818182
Otu207,0.996227062,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00285666274575702,0.545454545454545
Otu2330,0.821101455,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Phlyctochytrium,Phlyctochytrium_bullatum,0.000336077970089061,0.0909090909090909
Otu1247,0.85101103,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00033607797008906,0.181818181818182
Otu1072,0.706109942,Eukaryota,Opisthokonta,Fungi,,,,,,0.00016803898504453,0.0909090909090909
Otu842,0.731610364,Eukaryota,Opisthokonta,Fungi,,,,,,0.00184842883548983,0.454545454545455
Otu376,0.996695822,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,,,,0.00016803898504453,0.0909090909090909
Otu11790,0.999638284,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,,,0.00134431188035624,0.454545454545455
Otu4954,0.727288765,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mortierella,,0.00184842883548983,0.636363636363636
Otu1761,0.994610879,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.00033607797008906,0.181818181818182
Otu170,0.761194903,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Scutellospora,,0.0164678205343639,0.636363636363636
Otu12560,0.997438918,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.000336077970089061,0.0909090909090909
Otu715,0.999538639,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.00033607797008906,0.181818181818182
Otu14171,0.995945189,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.00016803898504453,0.0909090909090909
Otu379,0.999212665,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,,,0.0157956645941858,0.0909090909090909
Otu1109,0.929727471,Eukaryota,Opisthokonta,Fungi,,,,,,0.000840194925222652,0.272727272727273
Otu1219,0.981713006,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.000336077970089061,0.0909090909090909
Otu1224,0.716926317,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Triparticalcar,Triparticalcar_sp.,0.00151235086540077,0.545454545454545
Otu908,0.980475986,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mortierella,,0.000840194925222652,0.272727272727273
Otu3721,0.905478462,Eukaryota,Opisthokonta,Fungi,Mucoromycota,Mucoromycotina,Mucoromycotina_X,Mucoromycotina_XX,Mucoromycotina_XX_sp.,0.00016803898504453,0.0909090909090909
Otu1135,0.998084702,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00033607797008906,0.181818181818182
Otu1654,0.827532649,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Hannaella,,0.000840194925222652,0.181818181818182
Otu1059,0.703412835,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00184842883548983,0.545454545454545
Otu1541,0.979424853,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Synchytrium,Synchytrium_cupulatum,0.000504116955133591,0.181818181818182
Otu337,0.998154224,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,,,0.00252058477566795,0.545454545454545
Otu7766,0.996443945,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Pezizomycetes,Chalazion,Chalazion_helveticum,0.00050411695513359,0.272727272727273
Otu516,0.995427962,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.000672155940178122,0.181818181818182
Otu722,0.993666936,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.000840194925222651,0.272727272727273
Otu2136,0.984554671,Eukaryota,Opisthokonta,Fungi,Zoopagomycota,Zoopagomycotina,Zoopagomycotina_X,,,0.00067215594017812,0.363636363636364
Otu5794,0.965483821,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Gaertneriomyces,Gaertneriomyces_semiglobifer,0.000504116955133591,0.0909090909090909
Otu4371,0.928564675,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00016803898504453,0.0909090909090909
Otu6,0.972353754,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Geastrum,Geastrum_triplex,0.0267181986220804,0.818181818181818
Otu1699,0.988508333,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,,,0.00033607797008906,0.181818181818182
Otu12228,0.997328152,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Scutellospora,,0.00117627289531171,0.181818181818182
Otu462,0.862356162,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00033607797008906,0.181818181818182
Otu3612,0.847142385,Eukaryota,Opisthokonta,Fungi,Entomophthoromycota,Entomophthoromycotina,Entomophthorales,Conidiobolus,Conidiobolus_nanodes,0.00016803898504453,0.0909090909090909
Otu574,0.999694782,Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,,,0.00033607797008906,0.181818181818182
Otu4022,0.961386329,Eukaryota,Opisthokonta,Fungi,,,,,,0.00016803898504453,0.0909090909090909
Otu665,0.941252228,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomeromycetes_X,Glomeromycetes_X_sp.,0.00016803898504453,0.0909090909090909
Otu1548,0.999979525,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.000672155940178121,0.0909090909090909
Otu1788,0.999981401,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00134431188035624,0.454545454545455
Otu913,0.985992977,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.00100823391026718,0.363636363636364
Otu226,0.799825322,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Fungi_XXXX,Fungi_XXXX_sp.,0.00201646782053436,0.454545454545455
Otu189,0.721179568,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Agaricomycetes,Auricularia,,0.000504116955133591,0.0909090909090909
Otu659,0.790171957,Eukaryota,Opisthokonta,Fungi,,,,,,0.000840194925222651,0.363636363636364
Otu1546,0.870419607,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Rhyzophidiales_X,Rhyzophidiales_X_sp.,0.00016803898504453,0.0909090909090909
Otu7556,0.942024775,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.00016803898504453,0.0909090909090909
Otu3057,0.999386079,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.000504116955133591,0.181818181818182
Otu1957,0.993111728,Eukaryota,Opisthokonta,Fungi,,,,,,0.00016803898504453,0.0909090909090909
Otu1527,0.988134123,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Chytridiomycetes_X,Chytridiomycetes_X_sp.,0.00016803898504453,0.0909090909090909
Otu8780,0.946153598,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.00016803898504453,0.0909090909090909
Otu67,0.910937432,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Pucciniomycotina,Atractiellomycetes,Atractiellales,Atractiellales_sp.,0.00369685767097967,0.636363636363636
Otu6904,0.857103971,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,Beauveria,,0.00033607797008906,0.181818181818182
Otu4941,0.999918286,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Sordariomycetes,,,0.00117627289531171,0.363636363636364
Otu1151,0.996285389,Eukaryota,Opisthokonta,Fungi,Blastocladiomycota,Blastocladiomycotina,Blastocladiomycetes,Blastocladiales,Blastocladiales_sp.,0.00117627289531171,0.454545454545455
Otu855,0.73216272,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Eurotiomycetes,Penicillium,,0.00016803898504453,0.0909090909090909
Otu298,0.946095659,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.0114266509830281,0.909090909090909
Otu1474,0.999962935,Eukaryota,Opisthokonta,Fungi,Basidiomycota,Agaricomycotina,Tremellomycetes,Cryptococcus,Cryptococcus_flavus,0.00033607797008906,0.181818181818182
Otu11591,0.979992298,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Powellomycetaceae,Powellomycetaceae_sp.,0.00235254579062342,0.272727272727273
Otu518,0.972632632,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.000840194925222651,0.363636363636364
Otu100,0.9966286,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycotina_X,Glomeromycotina_XX,Glomeromycotina_XX_sp.,0.0038648966560242,0.272727272727273
Otu235,0.999538707,Eukaryota,Opisthokonta,Fungi,Fungi_X,Fungi_XX,Fungi_XXX,Mortierellaceae,Mortierellaceae_sp.,0.0016803898504453,0.454545454545455
Otu561,0.999821169,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Lobulomyces,Lobulomyces_sp.,0.00033607797008906,0.181818181818182
Otu120,0.982520164,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Glomus,Glomus_sp.,0.0100823391026718,0.272727272727273
Otu421,0.938260689,Eukaryota,Opisthokonta,Fungi,,,,,,0.00151235086540077,0.545454545454545
Otu2219,0.967695088,Eukaryota,Opisthokonta,Fungi,,,,,,0.000336077970089061,0.0909090909090909
Otu1320,0.92039618,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Leotiomycetes,Chalara,,0.00117627289531171,0.272727272727273
Otu286,0.786218448,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Diversispora,,0.00100823391026718,0.272727272727273
Otu3301,0.996751267,Eukaryota,Opisthokonta,Fungi,Zoopagomycota,Zoopagomycotina,Zoopagomycotina_X,Acaulopage,Acaulopage_tetraceros,0.00016803898504453,0.0909090909090909
Otu3520,0.971935818,Eukaryota,Opisthokonta,Fungi,,,,,,0.000336077970089061,0.0909090909090909
Otu301,0.9276835,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,Powellomycetaceae,Powellomycetaceae_sp.,0.00571332549151404,0.545454545454545
Otu1970,0.856472073,Eukaryota,Opisthokonta,Fungi,Chytridiomycota,Chytridiomycotina,Chytridiomycetes,,,0.00016803898504453,0.0909090909090909
Otu2504,0.999862102,Eukaryota,Opisthokonta,Fungi,,,,,,0.000336077970089061,0.0909090909090909
Otu1203,0.810671644,Eukaryota,Opisthokonta,Fungi,Glomeromycota,Glomeromycotina,Glomeromycetes,Claroideoglomus,,0.000504116955133591,0.181818181818182
Otu74,0.999921013,Eukaryota,Opisthokonta,Fungi,Cryptomycota,Cryptomycotina,Cryptomycotina_X,Cryptomycotina_XX,Cryptomycotina_XX_sp.,0.00201646782053436,0.454545454545455
Otu9565,0.772736979,Eukaryota,Opisthokonta,Fungi,Ascomycota,Pezizomycotina,Dothideomycetes,,,0.00016803898504453,0.0909090909090909
Otu606,0.999934936,Eukaryota,Opisthokonta,Fungi,Ascomycota,Saccharomycotina,Lipomycetaceae,Lipomyces,,0.000672155940178121,0.181818181818182
